timestamp_ms,emg_raw,lead_off
3195,67,0
3196,59,0
3196,59,0
3197,60,0
3198,62,0
3199,62,0
3200,63,0
3201,59,0
3202,53,0
3203,50,0
3204,46,0
3205,206,0
3207,115,0
3208,83,0
3209,72,0
3209,69,0
3210,68,0
3211,66,0
3212,66,0
3213,65,0
3214,64,0
3215,64,0
3216,59,0
3217,56,0
3218,58,0
3219,56,0
3220,52,0
3220,49,0
3221,44,0
3222,44,0
3223,45,0
3224,47,0
3225,49,0
3226,56,0
3227,54,0
3228,54,0
3229,53,0
3230,56,0
3230,56,0
3231,55,0
3232,56,0
3233,55,0
3234,56,0
3235,55,0
3236,49,0
3237,51,0
3238,52,0
3239,54,0
3240,54,0
3241,56,0
3241,58,0
3242,59,0
3243,60,0
3244,60,0
3245,63,0
3246,63,0
3247,60,0
3249,58,0
3250,59,0
3251,60,0
3252,59,0
3252,59,0
3253,57,0
3254,57,0
3255,57,0
3256,51,0
3257,52,0
3258,54,0
3259,56,0
3260,57,0
3261,56,0
3262,57,0
3263,60,0
3263,60,0
3264,62,0
3265,62,0
3266,65,0
3267,61,0
3268,60,0
3269,59,0
3270,60,0
3271,60,0
3272,59,0
3273,59,0
3273,59,0
3274,58,0
3275,54,0
3276,51,0
3277,52,0
3278,54,0
3279,56,0
3280,58,0
3281,57,0
3282,59,0
3283,60,0
3284,62,0
3284,62,0
3285,66,0
3286,62,0
3287,61,0
3288,58,0
3289,59,0
3290,59,0
3292,58,0
3293,58,0
3294,58,0
3295,58,0
3295,58,0
3296,51,0
3297,53,0
3298,55,0
3299,56,0
3300,56,0
3301,57,0
3302,58,0
3303,60,0
3304,61,0
3305,62,0
3306,65,0
3306,64,0
3307,60,0
3308,59,0
3309,60,0
3310,60,0
3311,59,0
3312,60,0
3313,58,0
3314,58,0
3315,57,0
3316,50,0
3316,51,0
3317,55,0
3318,56,0
3319,57,0
3320,57,0
3321,57,0
3322,59,0
3323,60,0
3324,62,0
3325,62,0
3326,66,0
3327,62,0
3327,60,0
3328,60,0
3329,59,0
3330,59,0
3331,59,0
3332,59,0
3333,60,0
3335,58,0
3336,55,0
3337,51,0
3338,54,0
3338,55,0
3339,57,0
3340,58,0
3341,58,0
